"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","townHallLevel","barbarianKingLevel","archerQueenLevel","grandWardenLevel"
"59583","5401","#QPU02Q9C","Rara","153","257","0","#YPVJPPVG","QUEEN EMPEROR","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","22","30","NULL"
"59608","5400","#QCVL0J2","oneeightseven","200","224","3","#929VPCVQ","CWGeneration™","rB43bu1-7EAJjuIdetfUwl_JNJjzHcc1RqcluFEBzBQ","10","40","40","NULL"
"59681","5400","#9GYJ0L9CR","القيصر","157","337","1","#PC098L0C","Sudan Shield","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","33","40","NULL"
"59761","5400","#20R228L0R","Korkusuz01","174","149","1","#P0QL9VQC","SON OSMANLI","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","26","30","NULL"
"59763","5400","#2UUGCULG8","Shadow Master","148","180","0","#C8LC08JY","*(SQUAD_PSO)*","UsE1MzOdUQOaKTHZlVRQkxQ-pI7gRfN4kLJmuh7gl1U","10","40","40","NULL"
"60065","5398","#28R0PYJGL","DAMI","144","227","0","#2L8CJQP8","CuteReapers","CtEckcJiTeT13Ktdocgw8JAGsF1fvj_dw9Zkc2cWag0","10","15","19","NULL"
"60186","5397","#8R8YVVUQG","daniela","178","158","0","#29Q2VVGG","DRAGON fORCE","9g4FwBBHmL9DJdTi82zBWL5x-C04mVre4Ems9DNd2-Y","10","40","40","NULL"
"60356","5396","#2GC9R0JGC","wen pow","180","199","1","#PQ99JRJR","TUAH JUBATA","kzfV4SwfskoN3xFxSw2JulxPt6oq3s4xD3Q-awc1TS8","10","40","33","NULL"
"60538","5396","#29ULJPCQR","Nabila MC","139","257","0","#2CYYGQY","D' GOWs CLAN","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","27","40","NULL"
"60647","5395","#89RLLJPV9","noob","152","112","1","#2J0QQ808","Dutch Legion","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","30","35","NULL"
"61427","5391","#G0QUC0QP","✴✴LegoLas✴✴","142","196","0","#2Q9GVUQ2","My Cousin","JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s","10","30","35","NULL"
"61538","5390","#2QV22R8RJ","iwan fals","164","120","0","#GRPYPYR0","BBC CLANS 242,","LL6-Vy5xRjsMDLPmeK7OR3ILz2JaT7tPrK4h3gxc9uc","10","30","37","NULL"
"61598","5390","#99VCCCG0U","mpox of today's","138","174","0","#YP00CCY2","Indo Infinity","ntUwhCl_OD6rpUkHITP7Aa9ppiqiaH9h6aJR2kBG8sk","10","26","34","NULL"
"61654","5389","#CPCUC2UU","Malefica cris","135","358","1","#Y2P8UP2J","KINGS OF SHADOW","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","10","23","31","NULL"
"62596","5385","#90U829P8Y","THE LION","142","241","1","#QV0Y99V0","الرمال الذهبية","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","30","30","NULL"
"62674","5384","#9LV89GG00","***KING***","152","168","0","#RPY8JY0G","Đangeř Ãrmý","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","27","29","NULL"
"62712","5384","#2LQQRG8Q0","jiki #14","147","180","0","#2VPCCGYQ","Juandit's","pCr-30jWl_Q-yCEOuR8zQ1YKq_vIqnk-svS47oVs-Xk","10","30","38","NULL"
"62864","5384","#92PLRLVCG","Raju Akond","163","255","0","#R02J9UUJ","Team Legendary","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","38","40","NULL"
"62877","5383","#RJ0C8LJ8","kylej2","137","130","0","#8CY0UP9L","Nike squad✔️","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","32","32","NULL"
"62927","5383","#8Q0LG8Q99","vassu sharma","165","135","0","#PGCG290U","The_Terminators","-hnxidKL89mF0NOXVXo8OJnlXNrx4MY2IIE3Gw4BMtM","10","27","36","NULL"
"62999","5383","#9LGRYLL00","Andes","148","165","0","#89LQJPYV","BladeBreakers","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","10","28","26","NULL"
"63041","5383","#UR0QLJRY","~Squid Nugget~","154","117","0","#899CG0LL","GoldAddicts","pgnKjVfDk9Zo45937jeAVeK274Jt89M3sjKejr5fq24","10","40","40","NULL"
"63326","5381","#2PL0LVUVV","valentin62","160","286","1","#9RLCLCVP","La Tulipe Noir3","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","31","39","NULL"
"63439","5380","#9PPQGVPPQ","$uman","175","228","0","#GR92P0QR","Kingdom","SZyyo2SBpCN-7_FAVnHWd58sx2an7S3wU3Kopjsg3RQ","10","40","40","NULL"
"63499","5380","#22PR28GY2","jose123","128","113","0","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","10","20","30","NULL"
"63511","5380","#2PUGRQQLQ","prayoga oned.","173","303","0","#8VPUGV0J","KoNoHa InDoCLAN","OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM","10","24","29","NULL"
"63594","5380","#92880P80R","hamed","165","168","0","#2G8Q8LJ2","#the greatness~","ITMHqKCB5FrsQsChyzeA3ZQyUUht4mYShfeIPIiiiug","10","30","38","NULL"
"63618","5379","#22QG080J2","7773","200","129","0","#R0QPJ0PL","叶问","ZyrUtNcNmuN_BC0KLTIENkyI-acm-YJfszMJ8G9UVI8","10","35","28","NULL"
"64035","5377","#2LULR9PPL","<~Zeus~>","145","146","0","#LP0JCUGP","→Mont€ Ol¡Mpo←","PeXKa-im4BPhb6-nIscEweA6oxlMxItcTHqFv1TB5eQ","10","33","40","NULL"
"64807","5374","#2J8JC8GRJ","romain","183","183","3","#QJGL202C","clashofclans.fr","Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0","10","40","40","NULL"
"64811","5373","#8LU8GUU20",""BEGAJULAN"","149","209","1","#L0RPQVJ","Special ID","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","23","34","NULL"
"64831","5373","#2CLL8RGL0","Madroji","149","280","0","#RQRJRJPL","DITEES","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","10","20","26","NULL"
"64971","5373","#8GY9V8LQJ","sukron javaness","142","200","0","#2R20RJRG","Preman insaf","MPO_0hDPqc3HCqE_bu7SvsIPH13KuNUGdkmmH5nTCkY","10","20","27","NULL"
"65307","5371","#2PQGQUVGJ","ZEUS ⚡⚡⚡","137","189","0","#Y9GRVCJG","INFINITY","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","35","38","NULL"
"65453","5370","#8JUJQ9LPY","Davi","157","338","1","#YJCUYLCY","Filial do COVA","BnxYsA8ZS3qa1S01ioe3Y5mHxxvDtPDUHIATE61CV3w","10","36","37","NULL"
"65631","5369","#2VV22U22P","ISO PAUKKUU!!!","138","275","3","#QLUVQCYG","SKK-Vikings","aO1rnV-mU3HzDVxOGaS9gyAFNC5nV8thnBC4b0uh40I","10","29","35","NULL"
"65847","5368","#8V280YCR8","哥哥你好坏！好痛啊！","151","540","0","#P0RVC80L","兄弟抱一下","ny-vo8DRxjkG-UIm0MqAF6xYYo2_phbeZjfHD82RXlY","10","31","38","NULL"
"65866","5368","#2LG89RLYR","--rohiT","174","242","0","#C0YULYLY","мａｈａｂｈａｒａｔ™","kU8e5WAp4Zba1L7jU4CsZwG7qDhRAD_u1aJb-rigva8","10","38","40","NULL"
"65965","5368","#8YUUQGQUY","VerryyPHallevii","178","267","0","#YP2PG0VL","Indo Corp.Team3","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","29","32","NULL"
"66260","5366","#2QYUCUVR","归隐匿迹°","171","177","0","#29RRCV0","弑神噬魔","Pv7wJpazJRiHFot6VxttNJAz4wH_wuoIoBTmpS00lys","10","40","40","NULL"
"66467","5365","#2LPJLYLUG","jomz.D","184","258","0","#Y8RVY2Y2","'ANGEL OF GOD'","DDs_Hlk_eestEkr2z7D4YBru38slvmTx2e9BqO4j8M0","10","25","25","NULL"
"66493","5365","#VLPY092V","CHOMAN","162","135","0","#L2QY9GL","CLANS OF NEPAL","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"66692","5365","#8282202QG","Dark_Terror","196","126","0","#2Q9CVU2C","Franchouillards","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","26","28","NULL"
"66894","5364","#2RRG9QGV","tamoom7","140","184","1","#PCRVR2R8","اعز الاصدقاء","oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4","10","15","29","NULL"
"67409","5361","#89U9U909G","sunil","204","418","13","#2VVCG0GV","Andhra #3","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"67493","5361","#22C082Y2J","♥ipank_mocca♥","162","138","0","#LLGQ0V8J","INDONESIA BEAST","tFPY-jzbqb9iuik4QmU0Cqu1uMqSl2lX2QJpAERZdXc","10","40","40","NULL"
"67569","5360","#9YPLUQ0JG","tony","165","281","0","#R00Q9VY","°GREAT BATTLE°","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","10","23","31","NULL"
"67591","5360","#899CPUUPJ","SCORPION WINS","159","155","0","#9C2LRJCY","HBR","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"67634","5360","#2Y0YRRYYR","Mateus","178","200","0","#LPYQU220","Br","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","27","31","NULL"
"67981","5359","#9PVYY0YLC","tsukuyomi","147","190","0","#QGPJLVQG","SEGA WADANG","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","10","40","40","NULL"
"67986","5358","#89CYQLJ2R","⭐Parid Edwards⭐","150","141","0","#LUGYLC88","Sunda Satria","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","10","30","37","NULL"
"68184","5358","#2U9QPCLQQ","Â§HŔÃFÜŁ ÅŽĄĎ","160","224","3","#YUGLYQYG","Wari Warriors","9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI","10","28","27","NULL"
"68220","5357","#900P8LCUU","Daniel's","149","182","0","#P088LR20","Zona Oriental","BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE","10","23","31","NULL"
"68579","5356","#8929P88CV","theja smokio 2","164","305","2","#2L8CJQP8","CuteReapers","CtEckcJiTeT13Ktdocgw8JAGsF1fvj_dw9Zkc2cWag0","10","24","31","NULL"
"68665","5355","#8VQ0VQ8G8","Timan Faruk","143","370","0","#98Y8JRVQ","Lava Loon","xxgxQ7psaG0LhvfyfX4hH59EAcXx2tlxOAGkWV33WOs","10","22","26","NULL"
"68911","5354","#Y9QQQVGQ","parisa","186","310","3","#R88QGQV0","overdose","heuS7PN8jMymR-2Mp9mrSWDp_5YSNb9ajSpkDCJLu74","10","38","39","NULL"
"69554","5351","#8QJY2G2PU","Mauricio","135","301","0","#YJRUPL8P","Los Ghosts","ogJ2DGLZ64uW1EvAdZh9wXqITLjOrWNV-P3lLphBEZ4","10","40","40","NULL"
"69574","5351","#8JCU22QUP","BangbungHideung","160","297","9","#PGUC9QL2","Minang Buffalo","_aKm39_-Mvz1cCDl-UeFZnOubCziDYHVlzyiIDg5cmU","10","37","40","NULL"
"69634","5351","#8YVCUPVY2","RoMaN","143","163","0","#90LPV9QU","Nepal","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","30","34","NULL"
"69922","5350","#8GYR89CLC","djoyo","147","173","0","#LYUCPUC","KEDIRI NDA 2","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","40","40","NULL"
"69978","5349","#89C2J2QLL","ROMAN","139","271","0","#J2U8YULV","Indo Friendzone","OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k","10","20","32","NULL"
"69984","5349","#9998UCQYR","Kick Is King","146","177","0","#QQGJUQGG","Davill","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","27","30","NULL"
"70055","5349","#2RR0Y9228","¤♥junior¤♥","144","219","0","#LCL0YPRY","anjos de ouro","JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s","10","37","40","NULL"
"70211","5348","#20GJJRG2V","Amos Forrester","172","295","0","#VU9VY80","KYONGS","OsF88NUmuAGzN7ekTf3QNQUjLy_k1X8S60E2GyxaGjo","10","40","40","NULL"
"70305","5348","#2UJVVJ8CL","tiny","205","265","0","#Q0909PUG","Los Inmortales","16MOu7WWzc55LnHXLsS3c1K9_PfOg0EUG_oJYJPfzGw","10","40","40","NULL"
"70453","5347","#80V9LYGPC","R O S E™","171","106","0","#YPVJPPVG","QUEEN EMPEROR","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","32","38","NULL"
"70909","5345","#288URY020","Océkil72","151","257","2","#2J29UPLC","guerriers","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","10","39","40","NULL"
"71038","5345","#288CR29JU","Wall Breaker","161","222","1","#Y89J20Y9","Rengat no,1","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","20","21","NULL"
"71258","5344","#8G88GLJQ2","ctah ajaran fc","158","147","1","#JCQ22RJR","pasoepati 1923","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","31","23","NULL"
"71494","5342","#VJLC0RGJ","PR@VIN P","160","294","2","#PLC9J9GP","Royal Brothers.","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","31","40","NULL"
"71713","5342","#2Q8LJC9PG","Mr.coffee","158","168","0","#PGURR20G","BOM BOM TEAM JR","ZZTJqaGJ_-IzHx8dIMrPHTy9YCkW1UF4C6sy16ZRQPA","10","21","28","NULL"
"71715","5342","#2L8LRCGV8","auditore","156","163","1","#QGVQ08PP","XTREME ART","5-bNcXrqLPJ-pEmp5Lw9Q_g5tcZsjmkPIm3feVuNqXU","10","40","40","NULL"
"71721","5341","#800UJGRG9","ゆずき","146","365","0","NULL","NULL","NULL","10","11","25","NULL"
"71972","5340","#2RPPJL8UJ","D.N.K.R_dabburi","184","118","3","#YGRULCQ2","NARUTO","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","40","40","NULL"
"72344","5339","#2VYY0LPC","季末微凉·蓦影千华","142","264","0","#PY0U8L2R","情海之心","2wTT1cmxO-hgK29Sd6t6BoMoHX3mhVxPBEC6Se5O_rc","10","12","18","NULL"
"72559","5338","#8C02V9LLC","-Atlas-","114","164","2","#2LGP8982","PHO€NIX CRAZY","eLwtLsA1HolDmdreoTgNohu6Ydd_Tq28isqy4Mj3sBg","10","23","29","NULL"
"72922","5336","#V88L8VJQ","hichem kh","165","173","4","#920RV828","المتمردون","SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM","10","40","40","NULL"
"72938","5336","#898CRLY0L","NinjaMimouni","166","242","2","#29LCCR2J","little chiefs","FtK1cjWcrW6RDy-vUwo6OWeKUkH3lv89zqJJYs90a-4","10","40","40","NULL"
"73155","5335","#8CJVYJRY2","Destroyer","171","215","1","#8VPG0LYC","ImperioReal TOP","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","16","27","NULL"
"73298","5335","#82GC2JJ8V","ЫШКЫМ БАЛКАН","169","150","0","#YV2CL982","TM BETLER","fV24bkTqX1YPcupLzp5pjxKEzcN815xZ9E9TQG0SxF8","10","25","32","NULL"
"73796","5332","#8Y0CVV0VV","Bruno","145","157","0","#YGY99UUG","Tropa de elite","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","38","40","NULL"
"73821","5332","#2GQVUP2U0","IFW-ProAgung","156","326","1","#Y2QV00RY","Voltrick","Cwv049fhReK4-S_v8WWaSQvIm6a_eY7vluj02_YmPbo","10","26","19","NULL"
"73944","5332","#URJRC9QC","KIF","143","236","0","#YY829LV","Ae Junior","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","29","40","NULL"
"73966","5332","#8LU98Q0QR","k-jie ega","147","190","0","#GLYCQQLQ","7 Maret 2017","YGKqBhJ_JkVmiIlMaOF-4ABwg4R_PJjF_AUujpPTYO4","10","30","38","NULL"
"74299","5330","#9CVP8QQQG","Fares","128","338","1","#C0YULYLY","мａｈａｂｈａｒａｔ™","kU8e5WAp4Zba1L7jU4CsZwG7qDhRAD_u1aJb-rigva8","10","22","35","NULL"
"74324","5330","#8LY0J2GQV","Rev","140","251","0","NULL","NULL","NULL","10","40","40","NULL"
"74716","5328","#U90YVCGJ","DiscoDassie","179","181","1","#CG89RYJC","War Criminals","-4-R6mwFfyV2s_upx6x8BORcMUTnD5i26f6E2EG0YD4","10","31","36","NULL"
"74763","5328","#229UU2QJR","Mateus Mallik","134","307","2","#9LC8JLCR","Elite—BR","0mIIvT1qMEwyYZIFEWCcGSfI0L3yixIp9ZlMPnZpHXg","10","40","40","NULL"
"74875","5327","#8UYJQ2LGV","ТемβΟиб","149","158","0","#CPPLGQVJ","BOJA BARU","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","25","28","NULL"
"74956","5327","#2P0C02QP","kevin","206","100","0","#RR2P8LQY","SAVAGE NACION","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","10","35","40","NULL"
"75413","5325","#9PJPYG2QL","₩¥ shehse ₩¥","171","159","0","#Q9QGY9QQ","..الملوك..","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","10","15","37","NULL"
"75424","5325","#CVRQLCRY","Kakashi..","144","149","2","#QY892VVV","OFICIAL TEAM","0mIIvT1qMEwyYZIFEWCcGSfI0L3yixIp9ZlMPnZpHXg","10","35","37","NULL"
"75473","5325","#RUR88LU2","júnior","148","209","0","#88RJ090G","BRAZIL TEAM","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","10","23","35","NULL"
"75539","5324","#C92V2CV","ISAK CLASHER","155","191","1","#RCQYJVL","fitbull warior","HuVYONTzKhvFZZ1sccDYJ-a272G3zmjjFYLg8cm9wm8","10","27","39","NULL"
"75572","5324","#2VGV22Q8C","dhyo haw","169","111","0","#VG2LV9VG","SRI PLECIT !!","w4_mJS8U8k6aYWMb63bPPtMyrmMqb0fgTaO5Hi9g1oM","10","40","40","NULL"
"75749","5324","#98PCQUUQ","Futhurámorë","167","111","1","#2C8QVPLQ","the big fish","l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU","10","40","40","NULL"
"76378","5321","#2QR2L80JU","ポコ","179","155","1","#P09P8Y9Q","六花・覇","g_sTtkTXZdzLkrzHovOM04fEanzRmtc_FrQLQSeE1kk","10","27","35","NULL"
"76650","5320","#8JQ9U2C0Q","Azrail","201","151","0","#VPGP8Y88","PARLAYAN ALEV","qJdEWA673O4Ai3OnKuqTG8rg-zuFCfDhlX8zAUeWaA0","10","40","40","NULL"
"76769","5319","#28CLQLJCP","ToMmY","154","76","1","#U9JUYJR","دوستان باوفا","ExL31ZsYLSgeqyeMER6d7INXLsPMjwCuISVExExdClE","10","26","35","NULL"
"77173","5317","#9RYCJGUYC","SHane22NimZ","145","202","0","#L8CQJ999","Gang Fighterz 2","CtEckcJiTeT13Ktdocgw8JAGsF1fvj_dw9Zkc2cWag0","10","18","18","NULL"
"77243","5317","#8ULRU292L","Four","169","230","1","#8QCU89R9","Hunting Žone","vWRtxxf2L--y0m3jHFUJSVjfDvN3sJW6og-vHucrEJI","10","30","37","NULL"
"78068","5314","#8YCC82VGP","NAGATO PAIN","159","216","2","NULL","NULL","NULL","10","27","38","NULL"
"78715","5311","#8PPY9PUGL","abil ahmed","165","253","0","#QJ9U0CJ0","EIite NiNe™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","31","36","NULL"
"78766","5311","#90Q8YQRLL","Mr.49","161","315","0","#PYUQP0R","كوليدر","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","30","40","NULL"
"79063","5310","#20JLVJJVC","prematur","145","141","1","#Y88P2PGG","sude united","w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk","10","22","40","NULL"
"79246","5309","#2RJPYGCYR","ÑÏTÎ$H","169","255","0","#2UQCPCUG","AclanDe KOLKATA","US4TwQVkcgXKu14BfZYvmgBJoz91w9ZwUe1FDQcRHys","10","40","40","NULL"
"79787","5307","#UL99YRPY","jim","190","107","0","#PQ2LL0VP","Flame Angel","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"79918","5306","#2LULJUQL9","LETICIA '-'","174","302","0","#2C2U0RQ8","Star⭐️TeamBR®","IqJXD9RBYNbpesFihDHAdXHqJGuUYIlAddqNs-bob2o","10","40","40","NULL"
"79924","5306","#UVPJUVLP","bi'b darknezst","130","376","1","#9GG89999","Gaspoll Poek","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","10","17","22","NULL"
"79957","5306","#92CQ2GJY","✌Th9 Legendary✌","126","159","0","#9YU8URL","BRASIL AVENGERS","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","20","24","NULL"
"80274","5305","#2RCY9C0GP","jack king","168","392","0","#9PJ8RC00","SarapSir","xNsz5ZET5EYhbjZe70Lr-AkLqZiWtS7Wnql05N5uHQE","10","27","31","NULL"
"80384","5305","#2QQU8LQV2","huda","154","164","2","#R89YCJVG","☯️QueeN's DeatH","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","40","40","NULL"
"80462","5304","#LVPGRYU8","Sepet Santorian","152","363","1","#VJ0RR082","MEGA BORNEO","cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg","10","34","35","NULL"
"80483","5304","#P2JYQRR29","patri","137","199","0","#9PJ8RC00","SarapSir","xNsz5ZET5EYhbjZe70Lr-AkLqZiWtS7Wnql05N5uHQE","10","19","29","NULL"
"80723","5303","#8P80QJJP8","DRAGON_KINGDOM","162","179","0","#RG88JYUY","Elite'Team","X3K6hZjRBbC3GSHimRpF0Exz6dNIwWwxFiyqcRI6m2c","10","24","25","NULL"
"80889","5303","#PRCP8RJR","Goldereck","149","126","1","#LU00U2CJ","La Tulipe Noir4","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","40","40","NULL"
"80940","5302","#8VLQRL8VR",".جنرال الحرب.f","174","220","2","#QGUVQU8J","شباب.طيبة","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","10","21","28","NULL"
"81087","5302","#2JUJP0RGQ","Jerry","141","294","0","#GVUCG8QC","War Memorial","IffzDvDnK4qOSZfSvzusv4wj9NuijEAkbRPZjkbR_tY","10","20","27","NULL"
"81169","5301","#LLYUGQJ8","☆REGVM☆J Huo An","146","109","0","#YL8QGVP9","Hog Rangers 88","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","10","31","32","NULL"
"81184","5301","#8UVV8QVY2","❤kys❤","135","213","2","#8VPG0LYC","ImperioReal TOP","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","21","25","NULL"
"81301","5301","#22VV0R9PP","0007","164","252","2","#2PCCV8JQ","BARODARON","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","21","32","NULL"
"81351","5301","#2QJR20V9C","D_JaszKelpein","184","109","1","#RQRJRJPL","DITEES","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","10","30","33","NULL"
"81474","5300","#P8UQLCL8G","___HUNTER___","148","184","0","#QQLC28U0","ZOMBIC CANIBUS","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","13","18","NULL"
"81484","5300","#2JV09U8QG","niobhonz(20)","155","209","1","#P2YJPCVV","inFerno_artista","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","32","40","NULL"
"81582","5300","#VQCUYRU","خالد","151","126","0","#Y20PUULU","بوه أحد ؟","t433DCjl9kaot9fx5ECDS7vxG8CgGyluBHDYoFAhEgI","10","28","28","NULL"
"81622","5300","#2YULGQG8","HUNTER","151","205","0","#9YP82LJ9","یاران رستم","HEmu6gvp3yHYez1Z8XAL57oL1ZMWhKGrc3n6zNzI-A4","10","40","40","NULL"
"81659","5299","#8QVLUQYJL","black hawk","146","159","0","#2L8CJQP8","CuteReapers","CtEckcJiTeT13Ktdocgw8JAGsF1fvj_dw9Zkc2cWag0","10","22","23","NULL"
"81674","5299","#82VUPCCPR","Rck]-SluG","131","334","1","#28L88PQ2","TIGERS OF WAR","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","30","36","NULL"
"82154","5297","#2QLVCUPPG","DENDY","155","125","0","#UR9L80R0","PUTRA BEGUNDAL","HuVYONTzKhvFZZ1sccDYJ-a272G3zmjjFYLg8cm9wm8","10","40","40","NULL"
"82328","5297","#8V02RUUJ0","revan","132","184","0","#9JUCYP92","Faceluck 42","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","11","13","NULL"
"82954","5294","#2ULVP9UVV","Atila el huno","174","87","1","#9LPV9L8U","LA REVOLUCION","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"83021","5294","#2RRP2RUL8","Tan_Dash_Tan","155","114","0","#PC0UQ0JC","Pogi Pirates!!","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","21","22","NULL"
"83195","5293","#GYQR9RL","あお","186","141","0","#Q2RYY9LP","Agent.japan","I6YBVA7iTi61P-df20yXkSJLPF8kzyX4WZ0Oi5WXun0","10","40","40","NULL"
"83867","5290","#J08YVJ9U","たらこ番長","156","95","0","#LG90VJY","裸族という名の部族❤","aLl_HSQs0JLR2YZ-9iuzQb1Rj8PjnlfxKWQyonBW-bU","10","35","39","NULL"
"83994","5290","#YUJ2000P","Roy","142","130","0","#Y89J20Y9","Rengat no,1","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"84167","5289","#8LG89YRU8","GUI","142","258","0","#GVY8RLYP","The Bosses","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","30","31","NULL"
"84651","5287","#8G98U0G","cocco senior","167","223","0","#Q8J9009Q","Malati Cosmici","9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI","10","40","40","NULL"
